MarioNet64_Color\frame_1251.jpg  1  522 333 8 13
MarioNet64_Color\frame_1298.jpg  1  542 238 11 18
MarioNet64_Color\frame_1299.jpg  1  542 238 11 18
MarioNet64_Color\frame_1300.jpg  1  545 239 12 10
MarioNet64_Color\frame_1301.jpg  1  546 235 11 14
MarioNet64_Color\frame_1302.jpg  1  547 231 14 12
MarioNet64_Color\frame_1303.jpg  1  547 231 14 12
MarioNet64_Color\frame_1304.jpg  1  549 228 12 14
MarioNet64_Color\frame_1305.jpg  1  549 230 12 12
MarioNet64_Color\frame_1306.jpg  1  550 222 11 18
MarioNet64_Color\frame_1307.jpg  1  550 222 11 18
MarioNet64_Color\frame_1308.jpg  1  558 223 11 11
MarioNet64_Color\frame_1309.jpg  1  558 223 11 11
MarioNet64_Color\frame_1310.jpg  1  559 219 10 13
MarioNet64_Color\frame_1311.jpg  1  559 219 10 13
MarioNet64_Color\frame_1312.jpg  1  566 216 15 9
MarioNet64_Color\frame_1313.jpg  1  566 216 15 9
MarioNet64_Color\frame_1314.jpg  1  564 214 14 10
MarioNet64_Color\frame_1315.jpg  1  564 214 14 10
MarioNet64_Color\frame_1318.jpg  1  574 206 14 12
MarioNet64_Color\frame_1319.jpg  1  574 207 14 11
MarioNet64_Color\frame_1320.jpg  1  575 204 11 13
MarioNet64_Color\frame_1321.jpg  1  575 204 11 13
MarioNet64_Color\frame_1324.jpg  1  583 198 14 9
MarioNet64_Color\frame_1325.jpg  1  584 198 13 9
MarioNet64_Color\frame_1338.jpg  1  621 176 8 17
MarioNet64_Color\frame_1339.jpg  1  623 176 6 17
MarioNet64_Color\frame_1340.jpg  1  629 175 5 20
MarioNet64_Color\frame_1342.jpg  1  631 174 11 11
MarioNet64_Color\frame_1343.jpg  1  630 174 12 11
MarioNet64_Color\frame_1346.jpg  1  646 166 13 22
MarioNet64_Color\frame_1347.jpg  1  646 166 13 22
MarioNet64_Color\frame_1348.jpg  1  654 165 15 13
MarioNet64_Color\frame_1349.jpg  1  654 165 15 13
MarioNet64_Color\frame_1350.jpg  1  662 158 19 23
MarioNet64_Color\frame_1351.jpg  1  662 158 19 23
MarioNet64_Color\frame_1352.jpg  1  670 153 22 24
MarioNet64_Color\frame_1353.jpg  1  670 153 22 24
MarioNet64_Color\frame_1354.jpg  1  676 150 23 26
MarioNet64_Color\frame_1355.jpg  1  676 150 23 26
MarioNet64_Color\frame_1356.jpg  1  682 151 32 18
MarioNet64_Color\frame_1357.jpg  1  682 151 34 18
MarioNet64_Color\frame_1358.jpg  1  694 149 26 20
MarioNet64_Color\frame_1359.jpg  1  694 149 26 20
MarioNet64_Color\frame_1360.jpg  1  701 142 19 27
MarioNet64_Color\frame_1361.jpg  1  701 142 19 27
MarioNet64_Color\frame_1362.jpg  1  710 139 10 23
MarioNet64_Color\frame_1363.jpg  1  710 143 10 19
MarioNet64_Color\frame_1392.jpg  1  7 142 18 11
MarioNet64_Color\frame_1393.jpg  1  7 142 17 11
MarioNet64_Color\frame_1418.jpg  1  7 72 11 10
MarioNet64_Color\frame_1419.jpg  1  7 72 25 11
MarioNet64_Color\frame_1420.jpg  1  1 72 24 24
MarioNet64_Color\frame_1421.jpg  1  1 72 24 24
MarioNet64_Color\frame_1422.jpg  2  30 78 17 11  1 74 21 23
MarioNet64_Color\frame_1423.jpg  2  29 79 18 10  1 74 22 23
MarioNet64_Color\frame_1424.jpg  1  1 79 32 25
MarioNet64_Color\frame_1425.jpg  1  1 79 32 25
MarioNet64_Color\frame_1426.jpg  1  15 86 29 21
MarioNet64_Color\frame_1427.jpg  1  15 86 29 21
MarioNet64_Color\frame_1428.jpg  1  23 87 32 22
MarioNet64_Color\frame_1429.jpg  1  23 87 32 22
MarioNet64_Color\frame_1430.jpg  1  31 88 33 24
MarioNet64_Color\frame_1431.jpg  1  31 88 33 24
MarioNet64_Color\frame_1432.jpg  1  46 92 35 23
MarioNet64_Color\frame_1433.jpg  1  46 92 35 23
MarioNet64_Color\frame_1434.jpg  1  54 95 29 19
MarioNet64_Color\frame_1435.jpg  1  54 95 27 19
MarioNet64_Color\frame_1436.jpg  1  62 99 35 16
MarioNet64_Color\frame_1437.jpg  1  62 102 35 13
MarioNet64_Color\frame_1438.jpg  1  71 100 27 22
MarioNet64_Color\frame_1439.jpg  1  71 100 27 22
MarioNet64_Color\frame_1440.jpg  1  70 103 36 20
MarioNet64_Color\frame_1441.jpg  1  70 103 36 20
MarioNet64_Color\frame_1442.jpg  1  79 109 39 13
MarioNet64_Color\frame_1443.jpg  1  87 109 31 13
MarioNet64_Color\frame_1444.jpg  1  85 110 30 19
MarioNet64_Color\frame_1445.jpg  1  86 110 29 19
MarioNet64_Color\frame_1446.jpg  1  94 112 34 17
MarioNet64_Color\frame_1447.jpg  1  94 111 34 18
MarioNet64_Color\frame_1448.jpg  1  101 119 29 12
MarioNet64_Color\frame_1449.jpg  1  101 119 29 12
MarioNet64_Color\frame_1450.jpg  1  102 118 28 19
MarioNet64_Color\frame_1451.jpg  1  102 118 28 19
MarioNet64_Color\frame_1452.jpg  2  110 119 20 17  708 94 12 12
MarioNet64_Color\frame_1453.jpg  2  110 119 20 18  711 94 9 12
MarioNet64_Color\frame_1454.jpg  2  109 124 36 17  702 93 18 13
MarioNet64_Color\frame_1455.jpg  2  109 124 36 17  702 93 18 13
MarioNet64_Color\frame_1456.jpg  2  117 125 33 14  703 93 17 20
MarioNet64_Color\frame_1457.jpg  2  117 125 33 14  698 93 22 20
MarioNet64_Color\frame_1458.jpg  2  119 127 24 19  691 96 29 19
MarioNet64_Color\frame_1459.jpg  2  119 127 23 19  691 96 29 19
MarioNet64_Color\frame_1460.jpg  2  119 133 34 13  683 99 37 15
MarioNet64_Color\frame_1461.jpg  2  119 133 34 13  683 100 37 14
MarioNet64_Color\frame_1462.jpg  2  127 132 28 15  686 101 34 13
MarioNet64_Color\frame_1463.jpg  2  127 132 28 15  686 101 34 13
MarioNet64_Color\frame_1464.jpg  2  126 134 27 15  677 102 37 21
MarioNet64_Color\frame_1465.jpg  2  127 134 29 15  677 102 37 21
MarioNet64_Color\frame_1466.jpg  2  134 139 13 15  677 103 29 18
MarioNet64_Color\frame_1467.jpg  2  134 139 13 15  678 103 28 18
MarioNet64_Color\frame_1468.jpg  2  135 143 19 10  670 107 39 15
MarioNet64_Color\frame_1469.jpg  2  135 139 19 14  670 107 39 15
MarioNet64_Color\frame_1470.jpg  2  134 143 26 13  660 107 38 17
MarioNet64_Color\frame_1471.jpg  2  134 143 26 12  662 107 36 17
MarioNet64_Color\frame_1472.jpg  2  144 143 17 12  661 108 35 13
MarioNet64_Color\frame_1473.jpg  2  144 143 17 12  661 108 35 13
MarioNet64_Color\frame_1474.jpg  2  143 149 11 11  663 110 20 18
MarioNet64_Color\frame_1475.jpg  2  143 149 11 11  663 110 20 18
MarioNet64_Color\frame_1476.jpg  2  140 147 31 14  653 111 24 18
MarioNet64_Color\frame_1477.jpg  2  140 147 31 14  653 111 24 18
MarioNet64_Color\frame_1478.jpg  2  142 148 19 15  653 112 22 18
MarioNet64_Color\frame_1479.jpg  2  142 148 19 15  653 112 22 18
MarioNet64_Color\frame_1480.jpg  2  149 149 12 12  647 112 24 18
MarioNet64_Color\frame_1481.jpg  2  149 149 12 12  647 112 24 18
MarioNet64_Color\frame_1482.jpg  1  647 116 19 15
MarioNet64_Color\frame_1483.jpg  1  647 116 19 13
MarioNet64_Color\frame_1484.jpg  2  149 152 14 11  639 114 26 15
MarioNet64_Color\frame_1485.jpg  2  149 152 14 11  637 114 28 15
MarioNet64_Color\frame_1486.jpg  2  149 158 12 11  636 115 30 18
MarioNet64_Color\frame_1487.jpg  2  149 158 12 11  636 115 30 18
MarioNet64_Color\frame_1488.jpg  2  150 156 12 13  632 115 32 17
MarioNet64_Color\frame_1489.jpg  2  150 156 12 13  632 115 32 17
MarioNet64_Color\frame_1490.jpg  2  149 156 21 13  628 116 31 14
MarioNet64_Color\frame_1491.jpg  2  150 157 20 12  628 116 31 14
MarioNet64_Color\frame_1492.jpg  2  150 156 19 14  631 116 26 14
MarioNet64_Color\frame_1493.jpg  2  150 156 19 14  631 116 26 14
