MarioNet64_Color\frame_1246.jpg  1  522 340 11 15
MarioNet64_Color\frame_1247.jpg  1  522 340 11 15
MarioNet64_Color\frame_1251.jpg  1  521 330 14 11
MarioNet64_Color\frame_1252.jpg  1  522 329 15 11
MarioNet64_Color\frame_1253.jpg  1  522 329 15 11
MarioNet64_Color\frame_1254.jpg  1  521 324 17 14
MarioNet64_Color\frame_1255.jpg  1  521 324 17 14
MarioNet64_Color\frame_1258.jpg  1  522 314 10 10
MarioNet64_Color\frame_1259.jpg  1  522 314 10 10
MarioNet64_Color\frame_1292.jpg  1  536 247 8 16
MarioNet64_Color\frame_1296.jpg  1  539 238 12 19
MarioNet64_Color\frame_1297.jpg  1  539 238 12 19
MarioNet64_Color\frame_1298.jpg  1  544 236 11 17
MarioNet64_Color\frame_1299.jpg  1  544 236 11 17
MarioNet64_Color\frame_1300.jpg  1  546 231 9 12
MarioNet64_Color\frame_1301.jpg  1  546 231 9 12
MarioNet64_Color\frame_1306.jpg  1  558 226 13 13
MarioNet64_Color\frame_1307.jpg  1  558 226 13 13
MarioNet64_Color\frame_1308.jpg  1  555 220 11 19
MarioNet64_Color\frame_1309.jpg  1  555 220 11 19
MarioNet64_Color\frame_1310.jpg  1  566 218 9 12
MarioNet64_Color\frame_1311.jpg  1  566 218 9 12
MarioNet64_Color\frame_1314.jpg  1  564 217 9 13
MarioNet64_Color\frame_1315.jpg  1  564 217 9 13
MarioNet64_Color\frame_1316.jpg  1  569 207 16 17
MarioNet64_Color\frame_1317.jpg  1  569 207 16 17
MarioNet64_Color\frame_1322.jpg  1  585 202 15 10
MarioNet64_Color\frame_1323.jpg  1  585 202 15 10
MarioNet64_Color\frame_1333.jpg  1  601 181 9 12
MarioNet64_Color\frame_1334.jpg  1  608 180 11 23
MarioNet64_Color\frame_1335.jpg  1  606 178 13 25
MarioNet64_Color\frame_1336.jpg  1  615 184 8 16
MarioNet64_Color\frame_1337.jpg  1  615 184 8 17
MarioNet64_Color\frame_1344.jpg  1  637 165 14 20
MarioNet64_Color\frame_1345.jpg  1  637 165 14 25
MarioNet64_Color\frame_1348.jpg  1  652 159 18 21
MarioNet64_Color\frame_1349.jpg  1  652 159 18 21
MarioNet64_Color\frame_1352.jpg  1  667 154 14 14
MarioNet64_Color\frame_1353.jpg  1  667 154 14 14
